Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,xG,npxG,xAG,npxG+xAG,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,npxG/Sh,Cmp,Att,Cmp%,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Crs,CK,TB,Sw,PrgP,SCA,SCA90,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Int,Tkl+Int,Clr,Blocks,Err,Touches,Def Pen,Att Pen,Succ,Succ%,Carries,PrgC,CPA,Mis,Dis,Rec,PrgR,CrdY,CrdR,2CrdY,Fls,Fld,PKwon,PKcon,OG,Recov,Won,Won%,Gls_p90,Ast_p90,G+A_p90,G-PK_p90,xG_p90,npxG_p90,xAG_p90,npxG+xAG_p90,xG+xAG_p90,Sh_p90,SoT_p90,Cmp_p90,Att_p90,TotDist_p90,PrgDist_p90,xA_p90,KP_p90,1/3_p90,PPA_p90,CrsPA_p90,Crs_p90,CK_p90,TB_p90,Sw_p90,PrgP_p90,Tkl_p90,TklW_p90,Def 3rd_p90,Mid 3rd_p90,Att 3rd_p90,Int_p90,Tkl+Int_p90,Clr_p90,Blocks_p90,Touches_p90,Def Pen_p90,Att Pen_p90,Succ_p90,Carries_p90,PrgC_p90,CPA_p90,Mis_p90,Dis_p90,Rec_p90,PrgR_p90,CrdY_p90,CrdR_p90,Fls_p90,Fld_p90,PKwon_p90,PKcon_p90,OG_p90,Recov_p90,Won_p90
Álvaro García,es ESP,"FW,MF",Rayo Vallecano,es La Liga,31.0,1992.0,36,28,2559,28.4,4,5,9,4,0,0,7.6,7.6,5.0,12.6,0.44,71,26,36.6,2.5,0.91,0.06,0.15,0.11,543,841,64.6,8345,2525,5.9,50,27,44,18,109,1,2,6,71,104,3.66,7,0.25,33,24,19,8,6,38.7,32,65,42,43,1,1164,31,127,10,37.0,644,68,25,61,16,746,245,4,0,0,18,5,1,1,0,94,9,33.3,0.1406799531066823,0.17584994138335286,0.3165298944900352,0.1406799531066823,0.2672919109026964,0.2672919109026964,0.17584994138335286,0.44314185228604924,0.015474794841735052,2.4970691676436108,0.9144196951934349,19.097303634232123,29.577960140679952,293.49355216881594,88.8042203985932,0.2075029308323564,1.7584994138335288,0.9495896834701055,1.5474794841735053,0.6330597889800704,3.8335287221570926,0.035169988276670575,0.07033997655334115,0.21101992966002342,2.4970691676436108,1.160609613130129,0.8440797186400937,0.6682297772567409,0.2813599062133646,0.21101992966002342,1.1254396248534584,2.2860492379835873,1.4771395076201643,1.5123094958968348,40.93786635404455,1.0902696365767879,4.466588511137163,0.3516998827667057,22.64947245017585,2.3915592028135992,0.8792497069167644,2.145369284876905,0.5627198124267292,26.23681125439625,8.61664712778429,0.1406799531066823,0.0,0.6330597889800704,0.17584994138335286,0.035169988276670575,0.035169988276670575,0.0,3.3059788980070337,0.3165298944900352
Eric García,es ESP,"DF,MF",Barcelona,es La Liga,23.0,2001.0,29,14,1566,17.4,2,3,5,2,0,0,2.3,2.3,0.8,3.1,0.18,14,8,57.1,0.8,0.46,0.14,0.25,0.17,1234,1340,92.1,20485,7124,1.6,7,142,14,3,7,0,4,3,109,32,1.84,7,0.4,38,21,11,24,3,69.0,14,52,41,12,0,1517,66,25,5,41.7,852,18,1,17,5,1125,22,4,0,0,20,0,0,0,0,54,27,51.9,0.1149425287356322,0.17241379310344826,0.2873563218390805,0.1149425287356322,0.132183908045977,0.132183908045977,0.04597701149425288,0.1781609195402299,0.010344827586206896,0.8045977011494253,0.4597701149425288,70.91954022988506,77.01149425287356,1177.2988505747126,409.4252873563218,0.09195402298850576,0.40229885057471265,8.160919540229886,0.8045977011494253,0.17241379310344826,0.40229885057471265,0.0,0.2298850574712644,0.17241379310344826,6.264367816091953,2.1839080459770113,1.206896551724138,0.632183908045977,1.379310344827586,0.17241379310344826,0.8045977011494253,2.9885057471264367,2.3563218390804597,0.689655172413793,87.183908045977,3.793103448275862,1.4367816091954024,0.2873563218390805,48.96551724137932,1.0344827586206897,0.0574712643678161,0.9770114942528736,0.2873563218390805,64.6551724137931,1.264367816091954,0.2298850574712644,0.0,1.149425287356322,0.0,0.0,0.0,0.0,3.103448275862069,1.5517241379310345
Fran Garcia,es ESP,DF,Real Madrid,es La Liga,24.0,1999.0,31,24,2171,24.1,0,2,2,0,0,0,0.9,0.9,1.8,2.7,0.11,14,3,21.4,0.58,0.12,0.0,0.0,0.06,1344,1551,86.7,19116,5223,2.3,24,87,23,9,66,0,1,5,119,56,2.32,3,0.12,51,36,29,16,6,54.9,28,79,67,38,1,1792,71,33,8,34.8,1001,78,15,20,10,1162,177,0,0,0,13,0,0,0,0,106,17,44.7,0.0,0.08291110087517273,0.08291110087517273,0.0,0.037309995393827726,0.037309995393827726,0.07461999078765545,0.1119299861814832,0.0045601105481345005,0.5803777061262091,0.1243666513127591,55.716259788116076,64.29755872869644,792.464302164901,216.5223399355136,0.09534776600644865,0.9949332105020728,3.606632888070014,0.9534776600644863,0.37309995393827733,2.7360663288807,0.0,0.041455550437586364,0.20727775218793182,4.933210502072778,2.1142330723169045,1.4923998157531093,1.2022109626900046,0.6632888070013818,0.2487333026255182,1.1607554122524182,3.274988484569323,2.7775218793182863,1.575310916628282,74.28834638415476,2.9433440810686324,1.36803316444035,0.3316444035006909,41.49700598802396,3.2335329341317363,0.6218332565637955,0.8291110087517273,0.41455550437586364,48.17134960847536,7.337632427452786,0.0,0.0,0.5389221556886228,0.0,0.0,0.0,0.0,4.394288346384155,0.7047443574389681
Rubén García,es ESP,"FW,MF",Osasuna,es La Liga,31.0,1993.0,36,30,2413,26.8,5,5,10,5,0,0,3.2,3.2,3.6,6.8,0.25,27,10,37.0,1.01,0.37,0.19,0.5,0.12,903,1215,74.3,15826,3984,4.6,49,77,31,16,136,72,1,25,112,104,3.88,12,0.45,52,31,20,21,11,43.3,15,67,34,37,1,1467,31,64,12,33.3,779,37,13,39,21,969,157,2,0,0,36,4,1,0,0,122,28,43.1,0.18648984666390386,0.18648984666390386,0.3729796933278077,0.18648984666390386,0.11935350186489849,0.11935350186489849,0.13427268959801078,0.2536261914629092,0.009324492333195192,1.0070451719850808,0.3729796933278077,33.680066307501036,45.31703273932864,590.2776626605885,148.5951098217986,0.17157065893079151,1.8276004973062578,2.8719436386241193,1.156237049316204,0.5967675093244923,5.072523829258185,2.6854537919602155,0.03729796933278077,0.9324492333195193,4.177372565271447,1.9394944053046002,1.156237049316204,0.7459593866556155,0.7832573559883962,0.41027766266058846,0.5594695399917116,2.4989639452963117,1.2681309573145463,1.3800248653128884,54.716121011189394,1.156237049316204,2.387070037297969,0.44757563199336925,29.05511811023622,1.3800248653128884,0.48487360132615004,1.45462080397845,0.7832573559883962,36.14173228346457,5.85578118524658,0.07459593866556154,0.0,1.3427268959801077,0.14919187733112307,0.03729796933278077,0.0,0.0,4.550352258599254,1.0443431413178617
Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,28.0,1996.0,20,10,930,10.3,2,2,4,2,0,0,1.5,1.5,1.4,2.9,0.28,8,2,25.0,0.77,0.19,0.25,1.0,0.19,535,632,84.7,8376,2370,1.2,8,40,10,5,35,0,0,2,53,20,1.93,7,0.68,14,11,7,5,2,28.6,8,22,18,15,0,712,24,21,7,38.9,386,23,1,15,11,480,87,2,0,0,8,2,1,0,0,48,17,73.9,0.1935483870967742,0.1935483870967742,0.3870967741935484,0.1935483870967742,0.14516129032258066,0.14516129032258066,0.13548387096774195,0.2806451612903226,0.02709677419354839,0.7741935483870968,0.1935483870967742,51.7741935483871,61.16129032258065,810.5806451612902,229.3548387096774,0.11612903225806452,0.7741935483870968,3.870967741935484,0.967741935483871,0.4838709677419355,3.3870967741935485,0.0,0.0,0.1935483870967742,5.129032258064516,1.3548387096774195,1.064516129032258,0.6774193548387097,0.4838709677419355,0.1935483870967742,0.7741935483870968,2.129032258064516,1.7419354838709677,1.4516129032258065,68.90322580645162,2.3225806451612905,2.032258064516129,0.6774193548387097,37.354838709677416,2.225806451612903,0.0967741935483871,1.4516129032258065,1.064516129032258,46.45161290322581,8.419354838709678,0.1935483870967742,0.0,0.7741935483870968,0.1935483870967742,0.0967741935483871,0.0,0.0,4.645161290322581,1.6451612903225807
Alejandro Garnacho,ar ARG,"MF,FW",Manchester Utd,eng Premier League,20.0,2004.0,36,23,2199,24.4,6,2,8,6,0,0,7.3,7.3,4.5,11.8,0.48,84,29,34.5,3.44,1.19,0.07,0.21,0.09,649,823,78.9,9138,1181,2.8,37,22,25,5,56,2,2,9,56,83,3.4,6,0.25,30,18,11,6,13,32.4,13,43,11,54,2,1159,13,176,26,29.2,840,141,67,64,48,888,290,3,0,0,12,6,0,0,0,108,3,11.1,0.24556616643929058,0.08185538881309685,0.3274215552523874,0.24556616643929058,0.2987721691678035,0.2987721691678035,0.18417462482946792,0.4829467939972715,0.019645293315143246,3.437926330150068,1.1869031377899044,26.562073669849934,33.68349249658936,373.9972714870396,48.3356070941337,0.11459754433833559,1.5143246930422918,0.9004092769440655,1.0231923601637107,0.20463847203274216,2.291950886766712,0.08185538881309685,0.08185538881309685,0.36834924965893584,2.291950886766712,1.227830832196453,0.7366984993178717,0.45020463847203274,0.24556616643929058,0.5320600272851297,0.5320600272851297,1.7598908594815825,0.45020463847203274,2.210095497953615,47.43519781718963,0.5320600272851297,7.203274215552524,1.0641200545702594,34.37926330150068,5.770804911323329,2.742155525238745,2.6193724420190994,1.9645293315143246,36.343792633015006,11.869031377899045,0.12278308321964529,0.0,0.49113233287858116,0.24556616643929058,0.0,0.0,0.0,4.42019099590723,0.12278308321964529
James Garner,eng ENG,"MF,DF",Everton,eng Premier League,23.0,2001.0,21,17,1594,17.7,0,1,1,0,0,0,0.7,0.7,1.4,2.1,0.12,12,4,33.3,0.68,0.23,0.0,0.0,0.06,611,803,76.1,10658,3158,1.4,13,60,7,4,57,23,2,2,50,39,2.2,5,0.28,47,31,25,20,2,58.5,23,70,37,23,0,977,40,15,7,36.8,478,15,2,16,9,550,30,5,0,0,20,0,0,0,0,73,11,45.8,0.0,0.05646173149309912,0.05646173149309912,0.0,0.039523212045169384,0.039523212045169384,0.07904642409033877,0.11856963613550817,0.0067754077791718935,0.6775407779171895,0.22584692597239647,34.498117942283564,45.338770388958594,601.7691342534505,178.30614805520702,0.07904642409033877,0.7340025094102886,3.3877038895859473,0.3952321204516938,0.22584692597239647,3.21831869510665,1.2986198243412799,0.11292346298619824,0.11292346298619824,2.8230865746549565,2.653701380175659,1.7503136762860727,1.4115432873274782,1.1292346298619824,0.11292346298619824,1.2986198243412799,3.9523212045169385,2.0890840652446676,1.2986198243412799,55.16311166875784,2.258469259723965,0.8469259723964868,0.3952321204516938,26.988707653701383,0.8469259723964868,0.11292346298619824,0.9033877038895859,0.5081555834378921,31.053952321204516,1.6938519447929736,0.2823086574654956,0.0,1.1292346298619824,0.0,0.0,0.0,0.0,4.121706398996236,0.6210790464240903
Yarek Gasiorowski,es ESP,DF,Valencia,es La Liga,19.0,2005.0,15,9,947,10.5,0,0,0,0,0,0,1.1,1.1,0.1,1.2,0.12,3,0,0.0,0.29,0.0,0.0,,0.38,387,482,80.3,7508,2627,0.3,3,43,3,1,3,0,1,1,38,7,0.67,0,0.0,19,16,16,3,0,69.2,26,45,60,7,0,620,73,6,0,,276,9,0,1,0,337,0,1,0,0,5,1,0,0,0,40,24,64.9,0.0,0.0,0.0,0.0,0.10454065469904963,0.10454065469904963,0.009503695881731786,0.1140443505807814,0.01140443505807814,0.28511087645195354,0.0,36.779303062302006,45.8078141499472,713.5374868004224,249.66209081309398,0.02851108764519535,0.28511087645195354,4.086589229144667,0.28511087645195354,0.09503695881731784,0.28511087645195354,0.0,0.09503695881731784,0.09503695881731784,3.6114044350580783,1.8057022175290391,1.5205913410770855,1.5205913410770855,0.28511087645195354,0.0,2.4709609292502637,4.276663146779303,5.70221752903907,0.6652587117212249,58.92291446673706,6.9376979936642025,0.5702217529039071,0.0,26.230200633579727,0.8553326293558606,0.0,0.09503695881731784,0.0,32.02745512143612,0.0,0.09503695881731784,0.0,0.47518479408658926,0.09503695881731784,0.0,0.0,0.0,3.801478352692714,2.2808870116156283
Federico Gatti,it ITA,DF,Juventus,it Serie A,26.0,1998.0,30,26,2195,24.4,1,0,1,1,0,0,2.5,2.5,0.5,2.9,0.12,25,9,36.0,1.03,0.37,0.04,0.11,0.1,1387,1460,95.0,25073,7810,0.3,6,58,3,0,1,0,0,1,73,26,1.07,2,0.08,28,23,18,8,2,58.3,18,46,76,6,2,1687,170,27,7,53.8,1165,24,1,12,8,1290,6,2,0,0,20,1,1,0,0,110,37,58.7,0.04100227790432802,0.0,0.04100227790432802,0.04100227790432802,0.10250569476082004,0.10250569476082004,0.02050113895216401,0.11890660592255124,0.004920273348519362,1.0250569476082005,0.3690205011389522,56.87015945330295,59.863325740318906,1028.0501138952163,320.22779043280184,0.012300683371298407,0.2460136674259681,2.378132118451025,0.12300683371298406,0.0,0.04100227790432802,0.0,0.0,0.04100227790432802,2.9931662870159452,1.1480637813211845,0.9430523917995445,0.7380410022779044,0.32801822323462415,0.08200455580865604,0.7380410022779044,1.886104783599089,3.116173120728929,0.2460136674259681,69.17084282460137,6.970387243735764,1.1070615034168565,0.2870159453302961,47.767653758542146,0.9840546697038725,0.04100227790432802,0.4920273348519362,0.32801822323462415,52.89293849658314,0.2460136674259681,0.08200455580865604,0.0,0.8200455580865603,0.04100227790432802,0.04100227790432802,0.0,0.0,4.5102505694760815,1.5170842824601365
Gavi,es ESP,"MF,FW",Barcelona,es La Liga,19.0,2004.0,26,14,1085,12.1,1,1,2,1,0,0,0.9,0.9,1.6,2.4,0.2,11,1,9.1,0.91,0.08,0.09,1.0,0.08,733,814,90.0,10848,2687,1.5,14,92,11,1,9,1,1,5,77,39,3.24,4,0.33,30,21,10,15,5,57.7,10,40,7,7,0,943,10,34,9,50.0,557,13,1,19,9,712,42,4,0,0,38,0,0,0,0,61,21,44.7,0.08294930875576037,0.08294930875576037,0.16589861751152074,0.08294930875576037,0.07465437788018434,0.07465437788018434,0.1327188940092166,0.19907834101382488,0.016589861751152075,0.9124423963133641,0.08294930875576037,60.801843317972356,67.52073732718894,899.8341013824885,222.88479262672809,0.12442396313364056,1.1612903225806452,7.631336405529954,0.9124423963133641,0.08294930875576037,0.7465437788018434,0.08294930875576037,0.08294930875576037,0.4147465437788018,6.387096774193548,2.4884792626728114,1.7419354838709677,0.8294930875576036,1.2442396313364057,0.4147465437788018,0.8294930875576036,3.3179723502304146,0.5806451612903226,0.5806451612903226,78.22119815668202,0.8294930875576036,2.8202764976958528,0.7465437788018434,46.20276497695853,1.0783410138248848,0.08294930875576037,1.5760368663594468,0.7465437788018434,59.05990783410138,3.4838709677419355,0.3317972350230415,0.0,3.1520737327188937,0.0,0.0,0.0,0.0,5.059907834101383,1.7419354838709677
Mory Gbane,ci CIV,"DF,MF",Reims,fr Ligue 1,23.0,2000.0,13,13,1125,12.5,0,1,1,0,0,0,0.2,0.2,0.6,0.8,0.06,4,2,50.0,0.32,0.16,0.0,0.0,0.04,447,524,85.3,7917,2675,0.8,7,37,2,0,2,0,3,8,35,18,1.44,1,0.08,20,11,16,4,0,54.2,18,38,90,6,1,694,108,7,5,71.4,363,3,0,8,4,410,9,2,0,0,12,1,0,0,0,49,15,62.5,0.0,0.08,0.08,0.0,0.016,0.016,0.048,0.064,0.0048,0.32,0.16,35.76,41.92,633.36,214.0,0.064,0.5599999999999999,2.9600000000000004,0.16,0.0,0.16,0.0,0.24,0.64,2.8,1.6,0.88,1.28,0.32,0.0,1.44,3.0399999999999996,7.2,0.48,55.52,8.64,0.5599999999999999,0.4,29.04,0.24,0.0,0.64,0.32,32.800000000000004,0.72,0.16,0.0,0.96,0.08,0.0,0.0,0.0,3.92,1.2000000000000002
Yann Gboho,fr FRA,"MF,FW",Toulouse,fr Ligue 1,23.0,2001.0,31,27,2333,25.9,5,4,9,5,0,0,5.4,5.4,3.5,8.9,0.35,50,26,52.0,1.93,1.0,0.1,0.19,0.11,478,644,74.2,6718,2050,4.1,30,53,28,0,26,0,7,1,103,87,3.36,7,0.27,31,18,7,15,9,40.0,6,37,4,33,1,953,5,124,50,41.0,690,116,37,66,50,709,189,2,0,0,16,6,1,0,0,107,5,15.6,0.19288469781397344,0.15430775825117873,0.34719245606515214,0.19288469781397344,0.2083154736390913,0.2083154736390913,0.1350192884697814,0.3433347621088727,0.013501928846978139,1.9288469781397344,1.003000428632662,18.439777111015857,24.84354907843978,259.1598799828547,79.0827261037291,0.1581654522074582,1.1573081868838404,2.0445777968281185,1.0801543077582512,0.0,1.003000428632662,0.0,0.2700385769395628,0.03857693956279468,3.973424774967852,1.1958851264466352,0.6943849121303043,0.2700385769395628,0.5786540934419202,0.34719245606515214,0.23146163737676811,1.4273467638234032,0.15430775825117873,1.2730390055722245,36.76382340334333,0.19288469781397344,4.783540505786541,1.9288469781397344,26.618088298328335,4.474924989284183,1.4273467638234032,2.546078011144449,1.9288469781397344,27.351050150021432,7.291041577368195,0.07715387912558937,0.0,0.6172310330047149,0.23146163737676811,0.03857693956279468,0.0,0.0,4.1277325332190316,0.19288469781397344
Lutsharel Geertruida,nl NED,DF,RB Leipzig,de Bundesliga,24.0,2000.0,24,17,1557,17.3,1,0,1,1,0,0,1.1,1.1,1.0,2.0,0.12,8,1,12.5,0.46,0.06,0.13,1.0,0.14,961,1109,86.7,16254,5823,1.6,10,94,17,4,13,0,1,3,93,25,1.45,1,0.06,35,24,24,11,0,48.4,16,51,59,12,4,1266,61,19,7,50.0,642,21,3,14,4,839,34,2,0,0,17,0,0,1,0,83,12,66.7,0.057803468208092484,0.0,0.057803468208092484,0.057803468208092484,0.06358381502890174,0.06358381502890174,0.057803468208092484,0.11560693641618497,0.006936416184971097,0.4624277456647399,0.057803468208092484,55.54913294797688,64.10404624277456,939.5375722543353,336.5895953757225,0.09248554913294797,0.5780346820809248,5.433526011560693,0.9826589595375722,0.23121387283236994,0.7514450867052024,0.0,0.057803468208092484,0.17341040462427745,5.375722543352602,2.0231213872832368,1.3872832369942196,1.3872832369942196,0.6358381502890174,0.0,0.9248554913294798,2.947976878612717,3.4104046242774566,0.6936416184971098,73.17919075144508,3.5260115606936417,1.0982658959537572,0.40462427745664736,37.10982658959537,1.2138728323699421,0.17341040462427745,0.8092485549132947,0.23121387283236994,48.49710982658959,1.9653179190751444,0.11560693641618497,0.0,0.9826589595375722,0.0,0.0,0.057803468208092484,0.0,4.797687861271677,0.6936416184971098
Valentin Gendrey,fr FRA,DF,Hoffenheim,de Bundesliga,24.0,2000.0,22,14,1414,15.7,1,1,2,1,0,0,1.1,1.1,1.8,2.9,0.19,10,5,50.0,0.64,0.32,0.1,0.2,0.11,482,690,69.9,7957,3749,2.7,16,37,15,10,51,0,0,2,49,37,2.36,4,0.25,30,12,19,9,2,61.1,15,45,53,17,0,874,61,28,3,27.3,363,24,7,24,11,425,86,1,0,0,12,2,0,0,0,52,26,52.0,0.06364922206506365,0.06364922206506365,0.1272984441301273,0.06364922206506365,0.07001414427157002,0.07001414427157002,0.11456859971711458,0.18458274398868457,0.012093352192362093,0.6364922206506365,0.31824611032531824,30.678925035360677,43.91796322489392,506.4568599717114,238.62093352192363,0.17185289957567185,1.0183875530410185,2.355021216407355,0.9547383309759547,0.6364922206506365,3.2461103253182464,0.0,0.0,0.1272984441301273,3.118811881188119,1.9094766619519095,0.7637906647807637,1.2093352192362095,0.5728429985855729,0.1272984441301273,0.9547383309759547,2.8642149929278644,3.373408769448373,1.082036775106082,55.62942008486563,3.8826025459688824,1.7821782178217822,0.19094766619519093,23.104667609618105,1.5275813295615275,0.44554455445544555,1.5275813295615275,0.7001414427157001,27.05091937765205,5.473833097595474,0.06364922206506365,0.0,0.7637906647807637,0.1272984441301273,0.0,0.0,0.0,3.30975954738331,1.654879773691655
Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,de Bundesliga,30.0,1994.0,29,15,1518,16.9,1,1,2,1,0,0,1.2,1.2,0.2,1.4,0.08,15,4,26.7,0.89,0.24,0.07,0.25,0.08,513,667,76.9,7872,2653,1.1,4,44,11,4,24,1,1,1,57,29,1.72,2,0.12,28,16,13,14,1,36.7,17,45,47,19,0,854,49,32,1,12.5,438,27,5,19,3,519,63,5,1,0,20,4,0,0,0,49,21,42.0,0.05928853754940712,0.05928853754940712,0.11857707509881424,0.05928853754940712,0.07114624505928854,0.07114624505928854,0.011857707509881424,0.08300395256916995,0.0047430830039525695,0.8893280632411067,0.23715415019762848,30.415019762845848,39.54545454545455,466.7193675889328,157.2924901185771,0.06521739130434782,0.23715415019762848,2.608695652173913,0.6521739130434783,0.23715415019762848,1.4229249011857708,0.05928853754940712,0.05928853754940712,0.05928853754940712,3.3794466403162056,1.6600790513833992,0.9486166007905139,0.7707509881422925,0.8300395256916996,0.05928853754940712,1.007905138339921,2.66798418972332,2.7865612648221343,1.1264822134387351,50.63241106719368,2.9051383399209487,1.8972332015810278,0.05928853754940712,25.968379446640316,1.6007905138339922,0.2964426877470356,1.1264822134387351,0.17786561264822134,30.770750988142296,3.7351778656126484,0.2964426877470356,0.05928853754940712,1.1857707509881423,0.23715415019762848,0.0,0.0,0.0,2.9051383399209487,1.2450592885375493
Max Geschwill,de GER,DF,Holstein Kiel,de Bundesliga,23.0,2001.0,19,13,1282,14.2,1,2,3,1,0,0,0.9,0.9,0.8,1.6,0.12,9,2,22.2,0.63,0.14,0.11,0.5,0.1,496,668,74.3,9477,4117,0.9,10,40,7,2,10,0,0,2,58,24,1.68,2,0.14,26,21,13,12,1,73.7,30,56,53,18,1,827,80,13,2,40.0,379,6,0,5,2,478,16,2,0,0,13,0,0,0,1,53,14,40.0,0.07020280811232449,0.14040561622464898,0.2106084243369735,0.07020280811232449,0.06318252730109206,0.06318252730109206,0.056162246489859596,0.11232449297971919,0.008424336973478939,0.6318252730109205,0.14040561622464898,34.82059282371295,46.89547581903276,665.3120124804992,289.02496099843995,0.06318252730109206,0.702028081123245,2.80811232449298,0.4914196567862715,0.14040561622464898,0.702028081123245,0.0,0.0,0.14040561622464898,4.071762870514821,1.825273010920437,1.4742589703588145,0.9126365054602185,0.842433697347894,0.07020280811232449,2.1060842433697347,3.931357254290172,3.720748829953198,1.263650546021841,58.05772230889236,5.61622464898596,0.9126365054602185,0.14040561622464898,26.60686427457098,0.421216848673947,0.0,0.3510140405616225,0.14040561622464898,33.55694227769111,1.1232449297971918,0.14040561622464898,0.0,0.9126365054602185,0.0,0.0,0.0,0.07020280811232449,3.720748829953198,0.982839313572543
Daniele Ghilardi,it ITA,DF,Hellas Verona,it Serie A,21.0,2003.0,24,21,2029,22.5,0,0,0,0,0,0,0.6,0.6,0.2,0.8,0.04,12,4,33.3,0.53,0.18,0.0,0.0,0.05,633,807,78.4,12335,4429,0.4,6,59,3,3,10,0,1,10,57,16,0.71,1,0.04,44,29,27,17,0,61.0,30,74,106,10,0,1070,118,18,2,22.2,529,16,1,9,2,606,7,7,1,0,33,4,0,0,0,55,41,50.0,0.0,0.0,0.0,0.0,0.02661409561360276,0.02661409561360276,0.008871365204534253,0.03548546081813701,0.0017742730409068506,0.5322819122720552,0.17742730409068508,28.077870872350914,35.79595860029571,547.14144898965,196.45638245441103,0.017742730409068506,0.2661409561360276,2.6170527353376047,0.1330704780680138,0.1330704780680138,0.44356826022671264,0.0,0.04435682602267127,0.44356826022671264,2.5283390832922623,1.9517003449975359,1.2863479546574668,1.1976343026121241,0.7540660423854115,0.0,1.330704780680138,3.282405125677674,4.701823558403154,0.44356826022671264,47.461803844258256,5.2341054706752095,0.7984228684080827,0.08871365204534254,23.4647609659931,0.7097092163627403,0.04435682602267127,0.39921143420404137,0.08871365204534254,26.880236569738784,0.3104977821586989,0.3104977821586989,0.04435682602267127,1.4637752587481518,0.17742730409068508,0.0,0.0,0.0,2.43962543124692,1.8186298669295218
Dimitris Giannoulis,gr GRE,DF,Augsburg,de Bundesliga,28.0,1995.0,31,31,2650,29.4,1,4,5,1,0,0,1.1,1.1,4.2,5.3,0.18,13,4,30.8,0.44,0.14,0.08,0.25,0.09,1076,1440,74.7,17973,7355,5.4,42,71,55,23,120,13,2,2,104,76,2.58,6,0.2,47,32,27,16,4,59.1,47,94,75,54,0,1802,81,48,29,35.4,845,60,12,49,13,968,164,8,0,0,17,1,1,0,0,136,9,28.1,0.033962264150943396,0.13584905660377358,0.16981132075471697,0.033962264150943396,0.03735849056603774,0.03735849056603774,0.14264150943396228,0.18,0.00611320754716981,0.44150943396226416,0.13584905660377358,36.5433962264151,48.90566037735849,610.4037735849056,249.7924528301887,0.18339622641509434,1.4264150943396225,2.4113207547169813,1.8679245283018866,0.781132075471698,4.0754716981132075,0.44150943396226416,0.06792452830188679,0.06792452830188679,3.5320754716981133,1.5962264150943397,1.0867924528301887,0.9169811320754717,0.5433962264150943,0.13584905660377358,1.5962264150943397,3.1924528301886794,2.547169811320755,1.8339622641509434,61.2,2.750943396226415,1.630188679245283,0.9849056603773585,28.69811320754717,2.0377358490566038,0.4075471698113208,1.6641509433962265,0.44150943396226416,32.87547169811321,5.569811320754717,0.27169811320754716,0.0,0.5773584905660377,0.033962264150943396,0.033962264150943396,0.0,0.0,4.618867924528302,0.30566037735849055
