Player,Squad,Comp,PrimaryPos,SecondaryPos,Group,Style,Gls,Ast,Min,MP,Gls_p90,npxG_p90,Sh_p90,SoT%,G/Sh,xAG_p90,SCA90,PrgC_p90,Succ%,Att Pen_p90,CrsPA_p90,PrgR_p90,PrgP_p90,Cmp%,KP_p90,Tkl_p90,Int_p90,Tkl+Int_p90,TotDist_p90,1/3_p90,Clr_p90,Blocks_p90,Att 3rd_p90,Tkl%,Won%,GA,Saves,CS,Save%,PSxG+/-,Stp%,#OPA/90,AvgDist,Launch%,AvgLen,CS%
Rico Lewis,Manchester City,eng Premier League,DF,MF,defense,Ball-Playing CB,1.0,2.0,1893,28,,,,,,,,1.8541996830427887,,,0.0,,5.08716323296355,91.5,,1.4263074484944531,0.618066561014263,,,,2.13946117274168,1.045958795562599,0.2377179080824089,61.9,30.0,,,,,,,,,,,
Keane Lewis-Potter,Brentford,eng Premier League,DF,FW,defense,Crossing Fullback,1.0,3.0,3093,38,,,,,,,,2.851600387972842,,,0.5237633365664404,,2.851600387972842,77.1,,1.425800193986421,0.6110572259941804,,,,2.2114451988360817,0.8438409311348205,0.2036857419980601,62.0,43.5,,,,,,,,,,,
Myles Lewis-Skelly,Arsenal,eng Premier League,DF,,defense,Ball-Playing CB,1.0,0.0,1369,23,,,,,,,,2.4324324324324325,,,0.1314828341855368,,4.66764061358656,91.2,,1.4463111760409055,0.4601899196493791,,,,1.7750182615047478,0.1314828341855368,0.1972242512783053,90.9,52.4,,,,,,,,,,,
Philipp Lienhart,Freiburg,de Bundesliga,DF,,defense,Ball-Playing CB,1.0,0.0,2770,32,,,,,,,,1.4296028880866427,,,0.0,,4.483754512635379,86.2,,0.7148014440433214,1.1696750902527075,,,,4.028880866425992,0.3898916967509025,0.0,48.4,61.3,,,,,,,,,,,
Matthijs de Ligt,Manchester Utd,eng Premier League,DF,,defense,Stopper CB,2.0,0.0,2123,29,,,,,,,,0.2967498822421102,,,0.0423928403203014,,2.33160621761658,89.9,,1.2717852096090438,1.3989637305699485,,,,4.06971267074894,0.466321243523316,0.0423928403203014,71.9,66.7,,,,,,,,,,,
Valentino Livramento,Newcastle Utd,eng Premier League,DF,,defense,Ball-Playing CB,0.0,1.0,2840,37,,,,,,,,2.630281690140845,,,0.1901408450704225,,5.007042253521127,85.4,,1.7112676056338028,0.7288732394366196,,,,3.422535211267605,0.8556338028169014,0.1267605633802817,54.2,43.5,,,,,,,,,,,
Diego Llorente,Betis,es La Liga,DF,,defense,Stopper CB,2.0,0.0,2519,30,,,,,,,,0.2500992457324335,,,0.0,,2.8940055577610164,86.7,,1.2862246923382294,1.536323938070663,,,,5.502183406113537,0.3215561730845573,0.0357284636760619,65.8,63.1,,,,,,,,,,,
Marcos Llorente,Atlético Madrid,es La Liga,DF,MF,defense,Overlapping Fullback,2.0,4.0,2513,33,,,,,,,,2.936729009152408,,,0.5013927576601671,,3.9753282928770393,85.5,,2.471150019896538,0.9669717469160366,,,,1.8265021886191803,1.2176681257461202,0.1432550736171906,65.5,50.0,,,,,,,,,,,
Gautier Lloris,Le Havre,fr Ligue 1,DF,,defense,Stopper CB,2.0,1.0,2768,31,,,,,,,,0.4226878612716763,,,0.032514450867052,,3.2189306358381504,87.2,,2.2109826589595376,1.1054913294797688,,,,6.242774566473988,0.3251445086705202,0.0,71.7,65.3,,,,,,,,,,,
David López,Girona,es La Liga,DF,,defense,Ball-Playing CB,1.0,1.0,2429,29,,,,,,,,0.6298888431453273,,,0.0,,4.890901605599012,92.1,,1.1856731165088514,0.5187319884726225,,,,4.112803622890079,0.2964182791272128,0.1111568546727048,58.1,50.8,,,,,,,,,,,
Javi López,Real Sociedad,es La Liga,DF,,defense,Crossing Fullback,0.0,0.0,1936,29,,,,,,,,1.6735537190082646,,,0.3254132231404958,,3.393595041322314,78.4,,1.859504132231405,0.5113636363636364,,,,2.7427685950413223,1.2551652892561984,0.2324380165289256,62.2,34.5,,,,,,,,,,,
Jhon Lucumí,Bologna,it Serie A,DF,,defense,Ball-Playing CB,0.0,1.0,2614,32,,,,,,,,1.17061973986228,,,0.0,,3.718439173680184,91.1,,1.8247895944912007,0.8951798010711552,,,,3.029839326702372,0.2410099464422341,0.0344299923488905,70.7,50.0,,,,,,,,,,,
José Luis Gayà,Valencia,es La Liga,DF,,defense,Overlapping Fullback,0.0,1.0,1803,23,,,,,,,,1.447587354409318,,,1.1480865224625625,,2.945091514143095,77.8,,2.8452579034941765,1.2479201331114809,,,,3.0449251247920133,0.9983361064891848,0.1497504159733777,69.0,47.6,,,,,,,,,,,
José Luis Palomino,Cagliari,it Serie A,DF,,defense,Stopper CB,1.0,0.0,1081,18,,,,,,,,0.3330249768732655,,,0.0,,2.913968547641073,86.7,,2.247918593894542,1.83163737280296,,,,3.829787234042553,0.4162812210915819,0.1665124884366327,71.4,57.1,,,,,,,,,,,
Castello Lukeba,RB Leipzig,de Bundesliga,DF,,defense,Ball-Playing CB,0.0,0.0,1577,23,,,,,,,,1.0272669625871909,,,0.0570703868103994,,4.56563094483196,85.1,,1.7691819911223845,0.9701965757767914,,,,4.223208623969563,1.2555485098287889,0.2282815472415979,70.8,66.7,,,,,,,,,,,
Sebastiano Luperto,Cagliari,it Serie A,DF,,defense,Stopper CB,1.0,3.0,3240,36,,,,,,,,0.6111111111111112,,,0.0277777777777777,,2.666666666666667,83.9,,1.3333333333333337,0.9166666666666669,,,,4.472222222222222,0.3333333333333333,0.0277777777777777,64.3,53.0,,,,,,,,,,,
Charalambos Lykogiannis,Bologna,it Serie A,DF,,defense,Crossing Fullback,0.0,4.0,1048,17,,,,,,,,0.8587786259541985,,,1.0305343511450382,,4.208015267175573,71.4,,1.9751908396946565,0.9446564885496184,,,,3.520992366412214,1.717557251908397,0.0858778625954198,50.0,66.7,,,,,,,,,,,
Ian Maatsen,Aston Villa,eng Premier League,DF,,defense,Overlapping Fullback,1.0,2.0,1139,29,,,,,,,,2.449517120280948,,,0.2370500438981562,,3.9508340649692713,81.5,,2.2914837576821774,1.1852502194907817,,,,3.0816505706760315,1.975417032484636,0.2370500438981562,70.8,62.5,,,,,,,,,,,
Deiver Machado,Lens,fr Ligue 1,DF,MF,defense,Crossing Fullback,1.0,4.0,1805,27,,,,,,,,2.0941828254847645,,,0.7479224376731303,,2.243767313019391,83.6,,1.7950138504155124,0.7977839335180056,,,,1.6952908587257616,0.7977839335180056,0.3988919667590028,56.7,50.0,,,,,,,,,,,
Pablo Maffeo,Mallorca,es La Liga,DF,,defense,Crossing Fullback,0.0,2.0,2368,30,,,,,,,,1.7483108108108107,,,0.9501689189189187,,2.8125,70.8,,2.2804054054054057,0.9501689189189187,,,,3.914695945945946,1.254222972972973,0.1140202702702702,73.9,53.8,,,,,,,,,,,
Gabriel Magalhães,Arsenal,eng Premier League,DF,,defense,Ball-Playing CB,3.0,1.0,2363,28,,,,,,,,0.3808717731696995,,,0.0,,4.798984341938214,90.2,,0.9521794329242488,0.6093948370715193,,,,3.5421074904782057,0.3046974185357596,0.1904358865848497,75.0,58.9,,,,,,,,,,,
Giangiacomo Magnani,Hellas Verona,it Serie A,DF,,defense,Stopper CB,1.0,0.0,1065,17,,,,,,,,0.3380281690140845,,,0.0,,2.619718309859155,80.7,,1.6901408450704225,1.4366197183098592,,,,6.169014084507042,0.1690140845070422,0.0,100.0,61.7,,,,,,,,,,,
Harry Maguire,Manchester Utd,eng Premier League,DF,,defense,Stopper CB,1.0,0.0,1758,27,,,,,,,,0.3583617747440272,,,0.0,,2.6109215017064846,85.5,,1.5358361774744027,2.04778156996587,,,,3.993174061433447,0.2559726962457337,0.0511945392491467,73.9,71.9,,,,,,,,,,,
Patrick Mainka,Heidenheim,de Bundesliga,DF,,defense,Stopper CB,1.0,1.0,3060,34,,,,,,,,0.6176470588235294,,,0.0,,3.0,85.4,,1.7058823529411764,2.0,,,,6.0588235294117645,0.5,0.0588235294117647,63.6,63.7,,,,,,,,,,,
Ainsley Maitland-Niles,Lyon,fr Ligue 1,DF,,defense,Overlapping Fullback,1.0,4.0,1985,32,,,,,,,,1.4962216624685136,,,0.3173803526448362,,4.624685138539043,85.0,,3.2191435768261965,1.1335012594458438,,,,2.765743073047859,1.269521410579345,0.6801007556675063,63.2,51.7,,,,,,,,,,,
Gianluca Mancini,Roma,it Serie A,DF,,defense,Ball-Playing CB,2.0,0.0,3143,37,,,,,,,,1.2885777919185493,,,0.1145402481705377,,3.980273623926185,86.0,,1.2026726057906458,1.0022271714922049,,,,2.949411390391346,0.5440661788100541,0.0572701240852688,58.8,63.8,,,,,,,,,,,
Reinildo Mandava,Atlético Madrid,es La Liga,DF,,defense,Ball-Playing CB,0.0,0.0,941,19,,,,,,,,1.339001062699256,,,0.0,,3.251859723698193,84.2,,1.7215727948990438,1.5302869287991498,,,,3.3475026567481403,0.6695005313496281,0.0956429330499468,55.6,41.7,,,,,,,,,,,
Aïssa Mandi,Lille,fr Ligue 1,DF,,defense,Ball-Playing CB,0.0,0.0,1733,24,,,,,,,,0.6231967686093479,,,0.1038661281015579,,4.258511252163878,88.7,,1.6099249855741489,0.7789959607616849,,,,2.8043854587420656,0.363531448355453,0.2077322562031159,72.7,38.9,,,,,,,,,,,
Ryan Manning,Southampton,eng Premier League,DF,MF,defense,Crossing Fullback,0.0,1.0,1462,24,,,,,,,,0.8618331053351573,,,0.4924760601915184,,2.1545827633378933,77.1,,1.723666210670315,1.0465116279069768,,,,2.893296853625171,1.292749658002736,0.1231190150478796,53.8,71.4,,,,,,,,,,,
Óscar de Marcos,Athletic Club,es La Liga,DF,,defense,Crossing Fullback,0.0,4.0,1564,26,,,,,,,,1.4961636828644502,,,0.9207161125319694,,5.869565217391304,79.2,,1.8414322250639388,0.9207161125319694,,,,2.0140664961636827,1.1508951406649617,0.2301790281329923,56.8,40.0,,,,,,,,,,,
Pablo Marí,Monza,it Serie A,DF,,defense,Stopper CB,0.0,0.0,1628,19,,,,,,,,0.2764127764127764,,,0.0,,3.2063882063882065,89.7,,1.4373464373464373,2.0454545454545454,,,,4.699017199017199,0.1105651105651105,0.0,52.4,65.6,,,,,,,,,,,
Pablo Marí,Fiorentina,it Serie A,DF,,defense,Stopper CB,0.0,0.0,1098,13,,,,,,,,0.1639344262295081,,,0.0,,2.2131147540983607,91.3,,1.1475409836065575,2.0491803278688523,,,,7.704918032786885,0.1639344262295081,0.0,54.5,72.1,,,,,,,,,,,
José María Giménez,Atlético Madrid,es La Liga,DF,,defense,Stopper CB,0.0,1.0,1999,27,,,,,,,,0.1350675337668834,,,0.0,,2.88144072036018,91.8,,1.1705852926463232,1.215607803901951,,,,5.177588794397199,0.1800900450225112,0.0,60.7,50.7,,,,,,,,,,,
Luca Marianucci,Empoli,it Serie A,DF,,defense,Stopper CB,0.0,0.0,1069,18,,,,,,,,1.010289990645463,,,0.0841908325537885,,2.3573433115060807,76.8,,2.3573433115060807,1.5996258185219832,,,,5.304022450888681,0.3367633302151543,0.0,57.9,45.9,,,,,,,,,,,
Guillermo Maripán,Torino,it Serie A,DF,,defense,Stopper CB,1.0,1.0,2340,28,,,,,,,,0.5384615384615385,,,0.0,,3.692307692307693,86.3,,1.5384615384615383,1.5769230769230769,,,,5.307692307692308,0.3461538461538461,0.0384615384615384,63.6,60.5,,,,,,,,,,,
Mika Mármol,Las Palmas,es La Liga,DF,,defense,Overlapping Fullback,0.0,1.0,2399,30,,,,,,,,1.2380158399333054,,,0.2626094205919133,,3.9766569403918304,74.4,,2.2884535223009586,1.4255939974989578,,,,4.539391413088787,0.9003751563151313,0.0750312630262609,65.4,57.1,,,,,,,,,,,
Marquinhos,Paris S-G,fr Ligue 1,DF,,defense,Ball-Playing CB,2.0,0.0,1725,22,,,,,,,,1.5130434782608695,,,0.0521739130434782,,7.878260869565217,94.9,,1.565217391304348,0.5739130434782609,,,,3.3391304347826085,0.3130434782608696,0.3130434782608696,75.8,65.3,,,,,,,,,,,
Aarón Martín,Genoa,it Serie A,DF,,defense,Crossing Fullback,0.0,8.0,3085,36,,,,,,,,1.458670988654781,,,0.612641815235008,,2.625607779578606,72.5,,2.071312803889789,0.5542949756888168,,,,2.1296596434359807,0.8752025931928687,0.1166936790923824,64.7,37.7,,,,,,,,,,,
Gerard Martín,Barcelona,es La Liga,DF,,defense,Overlapping Fullback,1.0,3.0,1038,28,,,,,,,,0.8670520231213872,,,0.3468208092485549,,3.4682080924855487,83.1,,1.907514450867052,1.1271676300578035,,,,2.341040462427746,1.9942196531791907,0.4335260115606936,68.8,70.0,,,,,,,,,,,
Jon Martin,Real Sociedad,es La Liga,DF,,defense,Stopper CB,0.0,1.0,904,13,,,,,,,,0.3982300884955752,,,0.0,,3.38495575221239,86.8,,1.095132743362832,0.6969026548672567,,,,7.964601769911504,0.2986725663716814,0.0995575221238938,66.7,85.5,,,,,,,,,,,
Arnau Martinez,Girona,es La Liga,DF,MF,defense,Ball-Playing CB,2.0,2.0,2624,32,,,,,,,,1.40625,,,0.1371951219512195,,5.556402439024391,86.4,,1.7492378048780488,1.0632621951219512,,,,2.606707317073171,1.2004573170731707,0.2057926829268292,50.8,56.9,,,,,,,,,,,
Iñigo Martínez,Barcelona,es La Liga,DF,,defense,Ball-Playing CB,0.0,4.0,2490,28,,,,,,,,2.5301204819277108,,,0.036144578313253,,9.397590361445785,91.0,,0.9036144578313252,0.6506024096385542,,,,3.903614457831325,0.5421686746987953,0.0,72.7,63.7,,,,,,,,,,,
Lisandro Martínez,Manchester Utd,eng Premier League,DF,,defense,Ball-Playing CB,2.0,1.0,1751,20,,,,,,,,1.182181610508281,,,0.1027984009137635,,6.0137064534551685,89.4,,2.055968018275271,1.644774414620217,,,,2.929754426042261,0.3597944031981724,0.1541976013706453,58.3,55.2,,,,,,,,,,,
Adam Marušić,Lazio,it Serie A,DF,,defense,Ball-Playing CB,4.0,0.0,2337,35,,,,,,,,0.8857509627727855,,,0.3465982028241335,,3.234916559691913,84.9,,1.2323491655969192,0.6161745827984596,,,,2.349165596919127,0.5776636713735559,0.0770218228498074,60.0,52.7,,,,,,,,,,,
Marvin,Las Palmas,es La Liga,DF,FW,defense,Crossing Fullback,0.0,0.0,1038,23,,,,,,,,2.514450867052023,,,0.8670520231213872,,2.601156069364162,73.7,,2.167630057803468,1.300578034682081,,,,2.947976878612717,1.647398843930636,0.3468208092485549,42.3,37.0,,,,,,,,,,,
Adam Masina,Torino,it Serie A,DF,,defense,Stopper CB,1.0,2.0,1919,28,,,,,,,,0.7034914017717562,,,0.0937988535695674,,3.4236581552892136,84.1,,1.5476810838978634,1.266284523189161,,,,4.455445544554456,0.1875977071391349,0.0468994267847837,57.5,74.2,,,,,,,,,,,
Erhan Mašović,Bochum,de Bundesliga,DF,,defense,Stopper CB,1.0,1.0,910,16,,,,,,,,0.0989010989010989,,,0.0,,3.4615384615384617,82.7,,1.3846153846153846,1.1868131868131868,,,,5.43956043956044,0.3956043956043956,0.0,46.4,59.5,,,,,,,,,,,
Clinton Mata,Lyon,fr Ligue 1,DF,,defense,Ball-Playing CB,0.0,4.0,2370,29,,,,,,,,0.7594936708860759,,,0.2658227848101265,,3.3417721518987342,88.5,,1.5569620253164556,1.7468354430379749,,,,2.7341772151898733,0.4936708860759494,0.1518987341772152,77.8,55.3,,,,,,,,,,,
Chrislain Matsima,Augsburg,de Bundesliga,DF,,defense,Stopper CB,1.0,1.0,2551,30,,,,,,,,0.4939239513916111,,,0.0,,2.9635437083496665,86.0,,1.093688749509996,1.8345746765974127,,,,5.750686005488044,0.5997647981183849,0.0352802822422579,65.4,70.8,,,,,,,,,,,
Alan Matturro,Genoa,it Serie A,DF,,defense,Crossing Fullback,0.0,0.0,900,13,,,,,,,,1.2000000000000002,,,0.2,,1.5,78.0,,1.1,1.4,,,,3.8,0.7,0.0,21.4,50.0,,,,,,,,,,,
Konstantinos Mavropanos,West Ham,eng Premier League,DF,,defense,Stopper CB,0.0,0.0,2045,33,,,,,,,,0.7481662591687042,,,0.0440097799511002,,2.684596577017115,86.3,,1.5403422982885084,1.7603911980440097,,,,5.545232273838631,0.4400977995110024,0.0440097799511002,59.3,69.5,,,,,,,,,,,
Christian Mawissa,Monaco,fr Ligue 1,DF,,defense,Stopper CB,0.0,0.0,1501,22,,,,,,,,0.7794803464357096,,,0.0,,2.638241172551632,87.5,,2.518321119253831,1.5589606928714193,,,,2.8780812791472354,0.7195203197868089,0.1199200532978014,59.1,63.3,,,,,,,,,,,
Noussair Mazraoui,Manchester Utd,eng Premier League,DF,,defense,Overlapping Fullback,0.0,1.0,2838,37,,,,,,,,1.331923890063425,,,0.1585623678646934,,3.6469344608879495,85.7,,3.6469344608879495,1.0782241014799154,,,,3.012684989429176,1.1099365750528545,0.4756871035940803,62.8,62.5,,,,,,,,,,,
Scott McKenna,Las Palmas,es La Liga,DF,,defense,Stopper CB,0.0,0.0,2466,29,,,,,,,,0.4014598540145985,,,0.0,,1.6423357664233575,86.7,,0.7664233576642335,0.3284671532846715,,,,5.948905109489051,0.1824817518248175,0.0,75.0,65.9,,,,,,,,,,,
Mark McKenzie,Toulouse,fr Ligue 1,DF,,defense,Stopper CB,1.0,1.0,2496,30,,,,,,,,0.360576923076923,,,0.0,,3.4975961538461537,86.1,,1.875,0.7932692307692307,,,,5.084134615384616,0.3245192307692308,0.0360576923076923,73.3,56.4,,,,,,,,,,,
Jakov Medić,Bochum,de Bundesliga,DF,,defense,Stopper CB,1.0,0.0,1603,23,,,,,,,,0.1122894572676232,,,0.0561447286338116,,1.5159076731129133,87.4,,0.7298814722395508,1.2351840299438552,,,,6.232064878353088,0.1122894572676232,0.0561447286338116,44.4,52.6,,,,,,,,,,,
Facundo Medina,Lens,fr Ligue 1,DF,,defense,Ball-Playing CB,0.0,1.0,2543,29,,,,,,,,1.62799842705466,,,0.0707825403067243,,6.158081006685018,87.6,,1.5572158867479355,1.1325206449075895,,,,2.477388910735352,0.637042862760519,0.1415650806134487,57.1,55.6,,,,,,,,,,,
Nuno Mendes,Paris S-G,fr Ligue 1,DF,,defense,Crossing Fullback,1.0,3.0,1676,24,,,,,,,,3.114558472553699,,,0.698090692124105,,6.819809069212411,86.9,,1.6109785202863962,0.9665871121718376,,,,1.986873508353222,1.1276849642004774,0.1610978520286396,59.0,57.7,,,,,,,,,,,
Ferland Mendy,Real Madrid,es La Liga,DF,,defense,Ball-Playing CB,0.0,1.0,1005,14,,,,,,,,1.0746268656716418,,,0.0,,3.2238805970149254,93.9,,1.5223880597014925,0.8059701492537313,,,,0.7164179104477612,0.7164179104477612,0.3582089552238806,75.0,66.7,,,,,,,,,,,
Gideon Mensah,Auxerre,fr Ligue 1,DF,,defense,Overlapping Fullback,0.0,1.0,2280,29,,,,,,,,2.0526315789473686,,,0.5526315789473685,,3.6710526315789473,79.9,,2.6842105263157894,1.973684210526316,,,,3.2763157894736845,1.4605263157894737,0.3947368421052631,50.0,45.7,,,,,,,,,,,
Quentin Merlin,Marseille,fr Ligue 1,DF,,defense,Crossing Fullback,1.0,3.0,1589,27,,,,,,,,2.2655758338577723,,,0.5097545626179988,,4.8709880427942105,82.4,,1.2460667086217747,0.7929515418502203,,,,0.9628697293895532,1.5292636878539965,0.2831969792322215,56.3,31.8,,,,,,,,,,,
Karol Mets,St. Pauli,de Bundesliga,DF,,defense,Stopper CB,0.0,0.0,900,10,,,,,,,,0.5,,,0.1,,5.4,83.4,,1.3,1.2000000000000002,,,,6.0,0.3,0.0,57.1,70.6,,,,,,,,,,,
Thomas Meunier,Lille,fr Ligue 1,DF,,defense,Overlapping Fullback,2.0,0.0,1928,30,,,,,,,,2.987551867219917,,,0.3267634854771784,,6.348547717842323,80.4,,2.474066390041494,1.5871369294605808,,,,2.987551867219917,1.0736514522821576,0.2800829875518672,67.3,63.5,,,,,,,,,,,
Nikola Milenković,Nott'ham Forest,eng Premier League,DF,,defense,Stopper CB,5.0,2.0,3330,37,,,,,,,,0.081081081081081,,,0.0,,1.3783783783783785,82.3,,1.3783783783783785,0.7297297297297298,,,,5.648648648648649,0.081081081081081,0.054054054054054,79.4,72.1,,,,,,,,,,,
Éder Militão,Real Madrid,es La Liga,DF,,defense,Ball-Playing CB,1.0,1.0,938,12,,,,,,,,0.6716417910447761,,,0.0,,4.4136460554371,89.3,,1.8230277185501067,1.1513859275053304,,,,3.3582089552238803,0.2878464818763326,0.0,58.3,63.6,,,,,,,,,,,
Kim Min-jae,Bayern Munich,de Bundesliga,DF,,defense,Ball-Playing CB,2.0,0.0,2283,27,,,,,,,,0.6307490144546649,,,0.0,,7.135348226018397,92.5,,1.3797634691195797,1.4586070959264126,,,,3.5873850197109065,0.3942181340341655,0.1576872536136662,52.4,65.6,,,,,,,,,,,
Yerry Mina,Cagliari,it Serie A,DF,,defense,Stopper CB,1.0,0.0,2569,31,,,,,,,,0.5955624756714675,,,0.0350330868042039,,2.6625145971195017,85.9,,2.312183729077462,1.296224211755547,,,,5.710393149085247,0.2802646944336317,0.0700661736084079,76.9,65.3,,,,,,,,,,,
Tyrone Mings,Aston Villa,eng Premier League,DF,,defense,Stopper CB,0.0,0.0,1120,14,,,,,,,,0.5625,,,0.0,,3.214285714285714,88.2,,0.5625,0.5625,,,,4.901785714285714,0.5625,0.0,100.0,55.1,,,,,,,,,,,
Juan Miranda,Bologna,it Serie A,DF,,defense,Crossing Fullback,0.0,6.0,2277,31,,,,,,,,1.3438735177865613,,,1.1857707509881423,,6.442687747035573,75.7,,1.2648221343873518,0.9090909090909092,,,,1.976284584980237,1.067193675889328,0.2766798418972332,42.4,52.2,,,,,,,,,,,
Tyrick Mitchell,Crystal Palace,eng Premier League,DF,,defense,Crossing Fullback,0.0,5.0,3092,37,,,,,,,,1.833764553686934,,,0.4657179818887452,,2.03751617076326,72.0,,2.6487710219922382,0.5530401034928849,,,,3.14359637774903,1.7755498059508408,0.203751617076326,54.3,48.8,,,,,,,,,,,
Maximilian Mittelstädt,Stuttgart,de Bundesliga,DF,,defense,Overlapping Fullback,1.0,7.0,2469,31,,,,,,,,2.260024301336573,,,1.1300121506682868,,6.634264884568651,83.4,,2.879708383961118,1.713244228432564,,,,3.499392466585662,1.0206561360874848,0.2551640340218712,72.6,55.8,,,,,,,,,,,
Johan Mojica,Mallorca,es La Liga,DF,,defense,Crossing Fullback,1.0,2.0,2755,36,,,,,,,,2.156079854809437,,,1.0780399274047188,,4.246823956442832,74.2,,1.1433756805807622,0.8493647912885662,,,,2.744101633393829,1.6660617059891107,0.0980036297640653,47.5,33.3,,,,,,,,,,,
Nahuel Molina,Atlético Madrid,es La Liga,DF,,defense,Crossing Fullback,0.0,3.0,1590,30,,,,,,,,1.981132075471698,,,0.2830188679245283,,3.452830188679245,79.9,,2.490566037735849,0.7358490566037735,,,,3.0,2.094339622641509,0.1132075471698113,55.4,45.5,,,,,,,,,,,
Morato,Nott'ham Forest,eng Premier League,DF,,defense,Stopper CB,0.0,0.0,907,26,,,,,,,,0.0992282249173098,,,0.0,,1.8853362734288863,77.0,,2.183020948180816,0.992282249173098,,,,7.739801543550166,1.091510474090408,0.0992282249173098,61.9,30.0,,,,,,,,,,,
Diego Moreira,Strasbourg,fr Ligue 1,DF,MF,defense,Crossing Fullback,2.0,7.0,2568,32,,,,,,,,3.469626168224299,,,0.3504672897196261,,3.049065420560748,77.5,,1.542056074766355,1.2266355140186915,,,,2.27803738317757,1.0514018691588785,0.2803738317757009,48.0,48.2,,,,,,,,,,,
Alberto Moreno,Como,it Serie A,DF,,defense,Crossing Fullback,0.0,0.0,1727,24,,,,,,,,1.1986103068905616,,,0.6253618992472496,,4.221192819918935,82.5,,1.3028372900984366,0.7295888824551245,,,,2.0845396641574987,1.0422698320787491,0.0,46.2,35.5,,,,,,,,,,,
Álex Moreno,Nott'ham Forest,eng Premier League,DF,MF,defense,Crossing Fullback,0.0,1.0,955,15,,,,,,,,2.450261780104712,,,0.1884816753926702,,3.2041884816753927,72.0,,2.356020942408377,1.413612565445026,,,,4.052356020942408,0.9424083769633508,0.0,38.5,21.4,,,,,,,,,,,
Cristhian Mosquera,Valencia,es La Liga,DF,,defense,Ball-Playing CB,1.0,0.0,3319,37,,,,,,,,0.9490810485085868,,,0.0,,3.335341970473034,90.5,,1.5185296776137391,0.9490810485085868,,,,3.470924977402832,0.2440494124736366,0.0542332027719192,77.5,44.6,,,,,,,,,,,
Yael Mouanga,Montpellier,fr Ligue 1,DF,,defense,Stopper CB,0.0,0.0,946,14,,,,,,,,0.3805496828752643,,,0.095137420718816,,2.0930232558139537,87.7,,1.331923890063425,0.9513742071881608,,,,4.756871035940804,0.3805496828752643,0.1902748414376321,77.8,48.3,,,,,,,,,,,
Santiago Mouriño,Alavés,es La Liga,DF,,defense,Stopper CB,0.0,1.0,1849,25,,,,,,,,0.6814494321254733,,,0.0973499188750676,,2.2390481341265547,78.0,,2.0930232558139537,1.41157382368848,,,,5.840995132504056,0.3893996755002704,0.0,55.3,57.6,,,,,,,,,,,
Abdul Mumin,Rayo Vallecano,es La Liga,DF,,defense,Stopper CB,2.0,1.0,2017,24,,,,,,,,0.5354486861675756,,,0.0,,1.7848289538919189,82.9,,1.6509667823500247,1.0262766484878532,,,,5.577590480912246,0.1784828953891918,0.0,63.0,55.4,,,,,,,,,,,
Aihen Muñoz,Real Sociedad,es La Liga,DF,,defense,Crossing Fullback,0.0,0.0,1098,21,,,,,,,,2.1311475409836067,,,0.1639344262295081,,3.114754098360656,71.0,,1.9672131147540983,1.1475409836065575,,,,3.852459016393442,1.3934426229508197,0.1639344262295081,50.0,57.5,,,,,,,,,,,
Álex Muñoz,Las Palmas,es La Liga,DF,,defense,Overlapping Fullback,3.0,0.0,1415,21,,,,,,,,0.9540636042402828,,,0.508833922261484,,2.862190812720848,79.7,,2.480565371024735,1.017667844522968,,,,4.3886925795053005,0.8268551236749117,0.0636042402826855,55.3,53.3,,,,,,,,,,,
Daniel Muñoz,Crystal Palace,eng Premier League,DF,,defense,Overlapping Fullback,4.0,5.0,3228,37,,,,,,,,1.7286245353159853,,,0.4182156133828996,,2.704460966542751,75.7,,3.4293680297397766,1.2267657992565055,,,,3.011152416356877,1.0873605947955391,0.6970260223048328,56.7,42.6,,,,,,,,,,,
Murillo,Nott'ham Forest,eng Premier League,DF,,defense,Stopper CB,2.0,0.0,3188,36,,,,,,,,0.6210790464240903,,,0.0282308657465495,,3.2465495608532,78.5,,1.4962358845671266,1.0163111668757845,,,,7.0294855708908415,0.1693851944792973,0.0846925972396486,58.7,66.7,,,,,,,,,,,
